Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14317.0,65,1,508.58000000000004,3,1,2,312,Loyal
14318.0,460,1,158.02,1,1,1,111,Lost
14319.0,424,2,476.95000000000005,1,2,2,122,Lost
14320.0,207,7,1204.1200000000001,2,4,4,244,Loyal
14321.0,11,8,2198.58,5,4,4,544,Loyal
14322.0,427,6,384.3,1,4,2,142,Lost
14323.0,115,4,574.26,3,3,2,332,Loyal
14324.0,410,2,701.61,2,2,3,223,Lost
14325.0,570,1,245.48000000000002,1,1,1,111,Lost
14326.0,235,4,923.98,2,3,3,233,Loyal
14327.0,163,6,1894.93,3,4,4,344,Loyal
14328.0,431,3,-445.06,1,3,1,131,Lost
14329.0,9,28,9735.52,5,5,5,555,Loyal
14330.0,624,1,200.63,1,1,1,111,Lost
14331.0,124,2,462.65999999999997,3,2,2,322,Loyal
14332.0,23,5,1943.51,4,4,4,444,Loyal
14333.0,64,2,351.45,3,2,2,322,Loyal
14334.0,17,14,4292.98,5,5,5,555,Loyal
14335.0,16,2,468.26,5,2,2,522,Loyal
14336.0,17,4,1614.91,5,3,4,534,Loyal
14337.0,731,1,-658.63,1,1,1,111,Lost
14338.0,158,5,894.1,3,4,3,343,Loyal
14339.0,235,5,600.66,2,4,3,243,Loyal
14340.0,219,1,134.7,2,1,1,211,Loyal
14341.0,45,20,4443.47,4,5,5,455,Loyal
14342.0,21,9,842.74,4,4,3,443,Loyal
14343.0,421,4,1088.91,1,3,3,133,Lost
14344.0,127,20,3333.7000000000003,3,5,5,355,Loyal
14345.0,39,1,108.97999999999999,4,1,1,411,Loyal
14346.0,121,5,2315.75,3,4,4,344,Loyal
14347.0,737,1,82.6,1,1,1,111,Lost
14348.0,260,1,409.57,2,1,2,212,Lost
14349.0,10,1,133.5,5,1,1,511,Loyal
14350.0,271,4,947.8,2,3,3,233,Lost
14351.0,165,1,51.0,3,1,1,311,Loyal
14352.0,157,4,1078.96,3,3,3,333,Loyal
14353.0,215,3,376.5,2,3,2,232,Loyal
14354.0,6,2,163.62,5,2,1,521,Loyal
14355.0,366,3,1014.45,2,3,3,233,Lost
14356.0,60,4,666.9399999999999,3,3,3,333,Loyal
14357.0,43,1,225.77,4,1,1,411,Loyal
14358.0,389,3,384.29999999999995,2,3,2,232,Lost
14359.0,19,6,882.58,4,4,3,443,Loyal
14360.0,32,4,2128.23,4,3,4,434,Loyal
14361.0,579,1,214.70999999999998,1,1,1,111,Lost
14362.0,22,1,161.2,4,1,1,411,Loyal
14363.0,402,2,227.47000000000003,2,2,1,221,Lost
14364.0,109,8,3717.35,3,4,5,345,Loyal
14365.0,395,2,634.68,2,2,3,223,Lost
14366.0,525,1,136.0,1,1,1,111,Lost
14367.0,8,19,9167.82,5,5,5,555,Loyal
14368.0,320,1,155.0,2,1,1,211,Lost
14369.0,642,2,469.13,1,2,2,122,Lost
14370.0,451,9,1092.13,1,4,3,143,Lost
14371.0,295,1,100.5,2,1,1,211,Lost
14372.0,443,3,830.1800000000001,1,3,3,133,Lost
14373.0,358,1,76.55,2,1,1,211,Lost
14374.0,541,1,108.0,1,1,1,111,Lost
14375.0,185,3,1132.99,3,3,3,333,Loyal
14376.0,683,1,215.46,1,1,1,111,Lost
14377.0,191,2,617.05,2,2,3,223,Loyal
14378.0,622,1,131.25,1,1,1,111,Lost
14379.0,44,4,1268.91,4,3,4,434,Loyal
14380.0,603,2,-99.72999999999999,1,2,1,121,Lost
14381.0,52,2,631.34,4,2,3,423,Loyal
14382.0,26,3,1240.85,4,3,4,434,Loyal
14383.0,38,3,1247.69,4,3,4,434,Loyal
14384.0,501,1,58.5,1,1,1,111,Lost
14385.0,9,3,202.11,5,3,1,531,Loyal
14386.0,297,1,142.4,2,1,1,211,Lost
14387.0,33,3,1770.56,4,3,4,434,Loyal
14388.0,9,20,6589.3,5,5,5,555,Loyal
14389.0,9,11,1821.07,5,5,4,554,Loyal
14390.0,10,18,6323.33,5,5,5,555,Loyal
14391.0,577,1,135.6,1,1,1,111,Lost
14392.0,432,1,266.4,1,1,2,112,Lost
14393.0,218,1,67.95,2,1,1,211,Loyal
14394.0,565,1,93.8,1,1,1,111,Lost
14395.0,2,24,8160.81,5,5,5,555,Loyal
14396.0,65,7,2121.93,3,4,4,344,Loyal
14397.0,1,23,2556.68,5,5,4,554,Loyal
14398.0,401,2,707.79,2,2,3,223,Lost
14399.0,394,9,2098.16,2,4,4,244,Lost
14400.0,141,5,1703.0,3,4,4,344,Loyal
14401.0,4,25,6703.4,5,5,5,555,Loyal
14402.0,652,1,285.6,1,1,2,112,Lost
14403.0,130,9,1822.76,3,4,4,344,Loyal
14404.0,34,15,2800.11,4,5,4,454,Loyal
14405.0,387,1,195.0,2,1,1,211,Lost
14406.0,119,1,156.75,3,1,1,311,Loyal
14407.0,107,9,2111.08,3,4,4,344,Loyal
14408.0,11,11,4109.77,5,5,5,555,Loyal
14409.0,71,10,3453.69,3,4,5,345,Loyal
14410.0,16,17,2122.37,5,5,4,554,Loyal
14411.0,311,1,1063.0,2,1,3,213,Lost
14412.0,35,4,1417.49,4,3,4,434,Loyal
14413.0,362,4,770.37,2,3,3,233,Lost
14414.0,92,9,2387.48,3,4,4,344,Loyal
14415.0,1,32,11915.13,5,5,5,555,Loyal
14416.0,22,2,490.22,4,2,2,422,Loyal
14417.0,388,1,604.2,2,1,3,213,Lost
14418.0,4,3,1937.25,5,3,4,534,Loyal
14419.0,11,7,1260.91,5,4,4,544,Loyal
14420.0,85,7,1627.72,3,4,4,344,Loyal
14421.0,57,7,2456.62,4,4,4,444,Loyal
14422.0,1,21,10200.92,5,5,5,555,Loyal
14423.0,218,4,914.9599999999999,2,3,3,233,Loyal
14424.0,18,1,322.08,5,1,2,512,Loyal
14425.0,427,5,635.89,1,4,3,143,Lost
14426.0,19,27,11103.97,4,5,5,455,Loyal
14427.0,50,4,1263.52,4,3,4,434,Loyal
14428.0,7,7,1230.14,5,4,4,544,Loyal
14429.0,404,1,516.28,2,1,2,212,Lost
14430.0,512,5,956.4000000000001,1,4,3,143,Lost
14431.0,299,5,2541.6,2,4,4,244,Lost
14432.0,10,6,2255.51,5,4,4,544,Loyal
14433.0,466,1,289.6,1,1,2,112,Lost
14434.0,22,6,1372.8,4,4,4,444,Loyal
14435.0,502,1,90.42,1,1,1,111,Lost
14436.0,99,2,271.70000000000005,3,2,2,322,Loyal
14437.0,143,7,829.94,3,4,3,343,Loyal
14438.0,306,1,131.9,2,1,1,211,Lost
14439.0,320,5,9443.04,2,4,5,245,Lost
14440.0,8,15,6526.83,5,5,5,555,Loyal
14441.0,1,19,4361.59,5,5,5,555,Loyal
14442.0,2,12,5272.02,5,5,5,555,Loyal
14443.0,54,8,2351.58,4,4,4,444,Loyal
14444.0,456,1,132.04,1,1,1,111,Lost
14445.0,456,1,221.65,1,1,1,111,Lost
14446.0,1,5,1241.31,5,4,4,544,Loyal
14447.0,19,6,1711.73,4,4,4,444,Loyal
14448.0,9,2,375.35,5,2,2,522,Loyal
14449.0,19,8,2482.8,4,4,4,444,Loyal
14450.0,181,7,1128.44,3,4,3,343,Loyal
14451.0,60,18,3265.59,3,5,5,355,Loyal
14452.0,11,4,665.59,5,3,3,533,Loyal
14453.0,190,1,119.93,3,1,1,311,Loyal
14454.0,376,6,970.7,2,4,3,243,Lost
14455.0,432,5,594.86,1,4,3,143,Lost
14456.0,5,14,3047.63,5,5,5,555,Loyal
14457.0,311,1,113.64,2,1,1,211,Lost
14458.0,381,1,237.42,2,1,1,211,Lost
14459.0,155,3,5339.1410000000005,3,3,5,335,Loyal
14460.0,110,12,919.6,3,5,3,353,Loyal
14461.0,148,14,6697.6,3,5,5,355,Loyal
14462.0,64,16,2231.89,3,5,4,354,Loyal
14463.0,98,4,786.5699999999999,3,3,3,333,Loyal
14464.0,568,2,111.0,1,2,1,121,Lost
14465.0,247,11,3946.03,2,5,5,255,Loyal
14466.0,29,13,4646.9,4,5,5,455,Loyal
14467.0,18,12,2220.9900000000002,5,5,4,554,Loyal
14468.0,734,1,204.24,1,1,1,111,Lost
14469.0,416,4,2112.21,1,3,4,134,Lost
14470.0,12,3,712.04,5,3,3,533,Loyal
14471.0,591,2,400.95,1,2,2,122,Lost
14472.0,104,9,2228.22,3,4,4,344,Loyal
14473.0,74,2,234.34000000000003,3,2,1,321,Loyal
14474.0,43,3,1268.1299999999999,4,3,4,434,Loyal
14475.0,72,7,1025.1200000000001,3,4,3,343,Loyal
14476.0,257,1,215.7,2,1,1,211,Lost
14477.0,20,10,1960.61,4,4,4,444,Loyal
14478.0,382,4,1276.66,2,3,4,234,Lost
14479.0,254,4,1299.11,2,3,4,234,Loyal
14480.0,11,5,1295.27,5,4,4,544,Loyal
14481.0,165,6,1935.32,3,4,4,344,Loyal
14482.0,18,14,4192.25,5,5,5,555,Loyal
14483.0,150,3,249.2,3,3,1,331,Loyal
14484.0,50,4,1070.98,4,3,3,433,Loyal
14485.0,39,1,165.75,4,1,1,411,Loyal
14486.0,512,2,175.5,1,2,1,121,Lost
14487.0,27,8,1428.11,4,4,4,444,Loyal
14488.0,51,2,1047.43,4,2,3,423,Loyal
14489.0,207,4,1574.93,2,3,4,234,Loyal
14490.0,406,2,1273.47,2,2,4,224,Lost
14491.0,175,2,468.13,3,2,2,322,Loyal
14492.0,430,10,1574.3600000000001,1,4,4,144,Lost
14493.0,7,14,5036.05,5,5,5,555,Loyal
14494.0,26,3,401.46,4,3,2,432,Loyal
14495.0,51,4,166.3,4,3,1,431,Loyal
14496.0,312,10,2645.88,2,4,4,244,Lost
14497.0,301,3,679.16,2,3,3,233,Lost
14498.0,43,10,3911.27,4,4,5,445,Loyal
14499.0,26,10,2120.62,4,4,4,444,Loyal
14500.0,88,3,356.85,3,3,2,332,Loyal
14501.0,64,3,190.31,3,3,1,331,Loyal
14502.0,20,14,2351.02,4,5,4,454,Loyal
14503.0,3,6,3543.26,5,4,5,545,Loyal
14504.0,47,4,673.26,4,3,3,433,Loyal
14505.0,17,27,11718.8,5,5,5,555,Loyal
14506.0,17,7,3290.67,5,4,5,545,Loyal
14507.0,24,14,3172.4900000000002,4,5,5,455,Loyal
14508.0,22,6,856.09,4,4,3,443,Loyal
14509.0,534,1,110.95,1,1,1,111,Lost
14510.0,376,4,991.98,2,3,3,233,Lost
14511.0,11,6,1267.4099999999999,5,4,4,544,Loyal
14512.0,188,7,1223.47,3,4,4,344,Loyal
14513.0,101,7,770.9100000000001,3,4,3,343,Loyal
14514.0,61,10,4594.7300000000005,3,4,5,345,Loyal
14515.0,18,15,3718.9,5,5,5,555,Loyal
14516.0,516,1,163.92,1,1,1,111,Lost
14517.0,33,2,330.45,4,2,2,422,Loyal
14518.0,64,1,174.37,3,1,1,311,Loyal
14519.0,684,2,206.09,1,2,1,121,Lost
14520.0,2,2,270.6,5,2,2,522,Loyal
14521.0,477,2,167.65,1,2,1,121,Lost
14522.0,24,8,1758.6200000000001,4,4,4,444,Loyal
14523.0,108,1,241.09,3,1,1,311,Loyal
14524.0,32,13,2933.71,4,5,5,455,Loyal
14525.0,9,21,8129.8099999999995,5,5,5,555,Loyal
14526.0,389,1,262.4,2,1,2,212,Lost
14527.0,3,190,25774.54,5,5,5,555,Champions
14528.0,37,1,364.21999999999997,4,1,2,412,Loyal
14529.0,60,3,620.04,3,3,3,333,Loyal
14530.0,26,19,6077.15,4,5,5,455,Loyal
14531.0,480,1,376.34,1,1,2,112,Lost
14532.0,236,12,3846.4300000000003,2,5,5,255,Loyal
14533.0,25,15,3185.12,4,5,5,455,Loyal
14534.0,3,38,5786.42,5,5,5,555,Loyal
14535.0,59,11,5872.63,3,5,5,355,Loyal
14536.0,260,1,171.8,2,1,1,211,Lost
14537.0,58,3,635.45,4,3,3,433,Loyal
14538.0,65,5,1370.8400000000001,3,4,4,344,Loyal
14539.0,16,2,537.48,5,2,2,522,Loyal
14540.0,10,12,3785.44,5,5,5,555,Loyal
14541.0,59,14,2499.68,3,5,4,354,Loyal
14542.0,186,1,103.25,3,1,1,311,Loyal
14543.0,4,50,12194.01,5,5,5,555,Loyal
14544.0,24,3,2982.43,4,3,5,435,Loyal
14545.0,674,1,349.25,1,1,2,112,Lost
14546.0,4,20,5001.03,5,5,5,555,Loyal
14547.0,4,9,3986.7400000000002,5,4,5,545,Loyal
14548.0,151,9,2627.49,3,4,4,344,Loyal
14549.0,311,4,916.5500000000001,2,3,3,233,Lost
14550.0,11,4,1353.31,5,3,4,534,Loyal
14551.0,18,9,858.59,5,4,3,543,Loyal
14552.0,152,3,511.28000000000003,3,3,2,332,Loyal
14553.0,19,10,1816.04,4,4,4,444,Loyal
14554.0,10,4,2381.04,5,3,4,534,Loyal
14555.0,57,7,2306.48,4,4,4,444,Loyal
14556.0,596,3,835.34,1,3,3,133,Lost
14557.0,64,2,0.0,3,2,1,321,Loyal
14558.0,653,5,614.1,1,4,3,143,Lost
14559.0,390,1,75.6,2,1,1,211,Lost
14560.0,7,46,6050.44,5,5,5,555,Loyal
14561.0,76,3,1080.76,3,3,3,333,Loyal
14562.0,4,30,6363.85,5,5,5,555,Loyal
14563.0,510,2,679.44,1,2,3,123,Lost
14564.0,427,5,2519.32,1,4,4,144,Lost
14565.0,96,7,3833.87,3,4,5,345,Loyal
14566.0,111,4,4092.0,3,3,5,335,Loyal
14567.0,35,3,1524.46,4,3,4,434,Loyal
14568.0,424,2,909.5,1,2,3,123,Lost
14569.0,1,4,598.98,5,3,3,533,Loyal
14570.0,281,3,613.75,2,3,3,233,Lost
14571.0,425,1,161.65,1,1,1,111,Lost
14572.0,3,15,5573.28,5,5,5,555,Loyal
14573.0,180,17,2571.72,3,5,4,354,Loyal
14574.0,733,1,143.70000000000002,1,1,1,111,Lost
14575.0,488,1,460.71,1,1,2,112,Lost
14576.0,372,1,70.80000000000001,2,1,1,211,Lost
14577.0,13,7,1374.25,5,4,4,544,Loyal
14578.0,3,1,168.63,5,1,1,511,Loyal
14579.0,432,1,105.56,1,1,1,111,Lost
14580.0,518,1,14.850000000000001,1,1,1,111,Lost
14581.0,17,2,433.8,5,2,2,522,Loyal
14582.0,41,1,114.11,4,1,1,411,Loyal
14583.0,6,8,1781.03,5,4,4,544,Loyal
14584.0,169,9,1734.91,3,4,4,344,Loyal
14585.0,50,5,1143.27,4,4,3,443,Loyal
14586.0,227,3,134.16,2,3,1,231,Loyal
14587.0,19,10,1598.24,4,4,4,444,Loyal
14588.0,578,1,135.39,1,1,1,111,Lost
14589.0,372,1,79.5,2,1,1,211,Lost
14590.0,425,28,2884.29,1,5,5,155,Lost
14591.0,15,4,1447.14,5,3,4,534,Loyal
14592.0,35,3,570.46,4,3,2,432,Loyal
14593.0,22,18,3615.17,4,5,5,455,Loyal
14594.0,7,2,634.83,5,2,3,523,Loyal
14595.0,20,8,2164.45,4,4,4,444,Loyal
14596.0,627,1,229.47,1,1,1,111,Lost
14597.0,11,6,2201.54,5,4,4,544,Loyal
14598.0,44,3,221.97,4,3,1,431,Loyal
14599.0,390,2,474.54,2,2,2,222,Lost
14600.0,306,2,865.1700000000001,2,2,3,223,Lost
14601.0,11,1,213.96,5,1,1,511,Loyal
14602.0,656,1,205.35999999999999,1,1,1,111,Lost
14603.0,275,1,660.0,2,1,3,213,Lost
14604.0,633,1,143.85999999999999,1,1,1,111,Lost
14605.0,374,4,937.16,2,3,3,233,Lost
14606.0,1,259,30094.38,5,5,5,555,Champions
14607.0,16,27,18745.56,5,5,5,555,Loyal
14608.0,4,12,3273.44,5,5,5,555,Loyal
14609.0,72,11,1366.2,3,5,4,354,Loyal
14610.0,396,2,24.35,2,2,1,221,Lost
14611.0,439,3,599.38,1,3,3,133,Lost
14612.0,415,1,877.7,1,1,3,113,Lost
14613.0,680,1,76.32000000000001,1,1,1,111,Lost
14614.0,386,1,295.13,2,1,2,212,Lost
14615.0,394,6,934.26,2,4,3,243,Lost
14616.0,243,5,527.78,2,4,2,242,Loyal
14617.0,403,2,190.47000000000003,2,2,1,221,Lost
14618.0,9,9,1295.67,5,4,4,544,Loyal
14619.0,239,3,1276.31,2,3,4,234,Loyal
14620.0,204,3,393.28000000000003,2,3,2,232,Loyal
14621.0,1,16,2878.27,5,5,5,555,Loyal
14622.0,185,1,320.58000000000004,3,1,2,312,Loyal
14623.0,32,12,2030.83,4,5,4,454,Loyal
14624.0,57,6,814.07,4,4,3,443,Loyal
14625.0,185,18,4391.53,3,5,5,355,Loyal
14626.0,9,15,5374.77,5,5,5,555,Loyal
14627.0,312,3,406.40000000000003,2,3,2,232,Lost
14628.0,91,5,1998.0,3,4,4,344,Loyal
14629.0,4,3,939.21,5,3,3,533,Loyal
14630.0,484,1,338.65,1,1,2,112,Lost
14631.0,51,7,2023.17,4,4,4,444,Loyal
14632.0,263,1,114.56,2,1,1,211,Lost
14633.0,266,1,344.90000000000003,2,1,2,212,Lost
14634.0,438,7,1971.82,1,4,4,144,Lost
14635.0,454,1,215.22,1,1,1,111,Lost
14636.0,36,2,609.85,4,2,3,423,Loyal
14637.0,677,1,106.67999999999999,1,1,1,111,Lost
14638.0,51,1,443.6,4,1,2,412,Loyal
14639.0,52,11,4946.81,4,5,5,455,Loyal
14640.0,16,16,3464.03,5,5,5,555,Loyal
14641.0,22,1,110.46,4,1,1,411,Loyal
14642.0,59,1,96.12,3,1,1,311,Loyal
14643.0,170,6,1654.69,3,4,4,344,Loyal
14644.0,9,12,2077.47,5,5,4,554,Loyal
14645.0,157,4,840.24,3,3,3,333,Loyal
14646.0,2,164,523342.07,5,5,5,555,VIP Wholesale
14647.0,201,2,519.97,2,2,2,222,Loyal
14648.0,404,19,4458.21,2,5,5,255,Lost
14649.0,5,11,3754.16,5,5,5,555,Loyal
14650.0,589,1,62.5,1,1,1,111,Lost
14651.0,67,9,2034.1200000000001,3,4,4,344,Loyal
14652.0,77,1,114.18,3,1,1,311,Loyal
14653.0,1,12,3614.54,5,5,5,555,Loyal
14654.0,738,1,246.86,1,1,1,111,Lost
14655.0,4,12,3829.23,5,5,5,555,Loyal
14656.0,169,5,814.65,3,4,3,343,Loyal
14657.0,18,7,1450.92,5,4,4,544,Loyal
14658.0,5,2,247.15,5,2,1,521,Loyal
14659.0,9,12,2456.53,5,5,4,554,Loyal
14660.0,87,2,285.74,3,2,2,322,Loyal
14661.0,27,1,107.95,4,1,1,411,Loyal
14662.0,29,7,1416.33,4,4,4,444,Loyal
14663.0,430,2,490.6,1,2,2,122,Lost
14664.0,20,2,637.89,4,2,3,423,Loyal
14665.0,61,9,2172.33,3,4,4,344,Loyal
14666.0,24,1,195.25,4,1,1,411,Loyal
14667.0,11,61,21720.59,5,5,5,555,Loyal
14668.0,445,1,111.63,1,1,1,111,Lost
14669.0,242,7,3243.93,2,4,5,245,Loyal
14670.0,280,3,602.0,2,3,3,233,Lost
14671.0,549,2,1127.45,1,2,3,123,Lost
14672.0,235,4,1113.14,2,3,3,233,Loyal
14673.0,3,7,3410.81,5,4,5,545,Loyal
14674.0,509,1,173.66,1,1,1,111,Lost
14675.0,16,2,1066.9,5,2,3,523,Loyal
14676.0,31,16,8285.49,4,5,5,455,Loyal
14677.0,593,1,184.91,1,1,1,111,Lost
14678.0,571,2,386.44,1,2,2,122,Lost
14679.0,372,5,1270.3999999999999,2,4,4,244,Lost
14680.0,25,87,54801.34,4,5,5,455,Champions
14681.0,71,6,875.1500000000001,3,4,3,343,Loyal
14682.0,188,6,1514.81,3,4,4,344,Loyal
14683.0,588,1,146.56,1,1,1,111,Lost
14684.0,26,6,1468.55,4,4,4,444,Loyal
14685.0,576,13,4324.31,1,5,5,155,Lost
14686.0,414,6,877.88,2,4,3,243,Lost
14687.0,107,3,1402.06,3,3,4,334,Loyal
14688.0,8,34,7190.08,5,5,5,555,Loyal
14689.0,209,1,112.8,2,1,1,211,Loyal
14690.0,44,5,781.24,4,4,3,443,Loyal
14691.0,31,5,2114.33,4,4,4,444,Loyal
14692.0,137,13,1735.59,3,5,4,354,Loyal
14693.0,265,8,1139.86,2,4,3,243,Loyal
14694.0,617,1,244.31,1,1,1,111,Lost
14695.0,519,4,1552.57,1,3,4,134,Lost
14696.0,4,10,2758.67,5,4,4,544,Loyal
14697.0,218,2,188.60999999999999,2,2,1,221,Loyal
14698.0,2,5,1250.76,5,4,4,544,Loyal
14699.0,214,4,702.6,2,3,3,233,Loyal
14700.0,32,5,3116.26,4,4,5,445,Loyal
14701.0,11,18,4498.94,5,5,5,555,Loyal
14702.0,1,32,6695.72,5,5,5,555,Loyal
14703.0,15,1,318.17,5,1,2,512,Loyal
14704.0,11,11,1813.57,5,5,4,554,Loyal
14705.0,199,1,179.0,2,1,1,211,Loyal
14706.0,619,1,390.69,1,1,2,112,Lost
14707.0,436,2,139.2,1,2,1,121,Lost
14708.0,3,6,2182.58,5,4,4,544,Loyal
14709.0,15,27,8866.48,5,5,5,555,Loyal
14710.0,14,13,1922.59,5,5,4,554,Loyal
14711.0,10,12,2838.2,5,5,4,554,Loyal
14712.0,29,4,1328.0700000000002,4,3,4,434,Loyal
14713.0,9,25,5372.47,5,5,5,555,Loyal
14714.0,24,7,896.4,4,4,3,443,Loyal
14715.0,25,8,1840.45,4,4,4,444,Loyal
14716.0,43,3,565.45,4,3,2,432,Loyal
14717.0,733,2,72.8,1,2,1,121,Lost
14718.0,410,1,226.42,2,1,1,211,Lost
14719.0,2,6,1592.18,5,4,4,544,Loyal
14720.0,6,3,663.81,5,3,3,533,Loyal
14721.0,379,1,115.77,2,1,1,211,Lost
14722.0,147,3,513.37,3,3,2,332,Loyal
14723.0,10,11,2093.06,5,5,4,554,Loyal
14724.0,590,1,345.25,1,1,2,112,Lost
14725.0,25,5,1264.84,4,4,4,444,Loyal
14726.0,655,1,124.75,1,1,1,111,Lost
14727.0,274,4,291.13,2,3,2,232,Lost
14728.0,413,1,190.58,2,1,1,211,Lost
14729.0,374,3,907.38,2,3,3,233,Lost
14730.0,1,8,2005.06,5,4,4,544,Loyal
14731.0,47,3,380.02,4,3,2,432,Loyal
14732.0,8,24,5447.52,5,5,5,555,Loyal
14733.0,9,18,16050.6,5,5,5,555,Loyal
14734.0,416,5,1045.47,1,4,3,143,Lost
14735.0,4,59,11909.710000000001,5,5,5,555,Loyal
14736.0,485,2,401.08,1,2,2,122,Lost
14737.0,4,4,3554.17,5,3,5,535,Loyal
14738.0,39,12,1763.64,4,5,4,454,Loyal
14739.0,2,28,12269.57,5,5,5,555,Loyal
14740.0,191,13,4068.86,2,5,5,255,Loyal
14741.0,12,7,1897.59,5,4,4,544,Loyal
14742.0,435,1,579.85,1,1,2,112,Lost
14743.0,593,1,50.48,1,1,1,111,Lost
14744.0,16,17,3821.02,5,5,5,555,Loyal
14745.0,113,17,2491.46,3,5,4,354,Loyal
14746.0,406,4,593.5,2,3,3,233,Lost
14747.0,248,2,294.3,2,2,2,222,Loyal
14748.0,29,16,2672.25,4,5,4,454,Loyal
14749.0,480,1,310.15,1,1,2,112,Lost
14750.0,736,1,112.03,1,1,1,111,Lost
14751.0,684,2,126.45,1,2,1,121,Lost
14752.0,44,1,389.64,4,1,2,412,Loyal
14753.0,87,2,869.51,3,2,3,323,Loyal
14754.0,45,7,1546.28,4,4,4,444,Loyal
14755.0,10,30,9851.45,5,5,5,555,Loyal
14756.0,15,4,2613.46,5,3,4,534,Loyal
14757.0,75,1,420.5,3,1,2,312,Loyal
14758.0,145,7,2864.97,3,4,5,345,Loyal
14759.0,5,3,1625.97,5,3,4,534,Loyal
14760.0,294,2,53.8,2,2,1,221,Lost
14761.0,59,3,447.92,3,3,2,332,Loyal
14762.0,264,2,417.57,2,2,2,222,Lost
14763.0,732,1,-9.95,1,1,1,111,Lost
14764.0,44,2,250.55,4,2,1,421,Loyal
14765.0,29,3,254.11,4,3,1,431,Loyal
14766.0,8,14,6431.9800000000005,5,5,5,555,Loyal
14767.0,474,1,382.81,1,1,2,112,Lost
14768.0,17,3,139.5,5,3,1,531,Loyal
14769.0,3,21,15696.67,5,5,5,555,Loyal
14770.0,232,9,3624.89,2,4,5,245,Loyal
14771.0,606,3,579.92,1,3,2,132,Lost
14772.0,112,1,139.26,3,1,1,311,Loyal
14773.0,589,2,125.7,1,2,1,121,Lost
14774.0,529,1,241.45,1,1,1,111,Lost
14775.0,58,3,1418.46,4,3,4,434,Loyal
14776.0,51,19,3339.02,4,5,5,455,Loyal
14777.0,4,4,239.26,5,3,1,531,Loyal
14778.0,127,2,730.86,3,2,3,323,Loyal
14779.0,281,3,386.15,2,3,2,232,Lost
14780.0,55,2,447.68,4,2,2,422,Loyal
14781.0,420,1,-530.31,1,1,1,111,Lost
14782.0,320,1,200.10000000000002,2,1,1,211,Lost
14783.0,655,2,305.35,1,2,2,122,Lost
14784.0,26,3,449.93,4,3,2,432,Loyal
14785.0,10,2,77.4,5,2,1,521,Loyal
14786.0,550,1,90.96,1,1,1,111,Lost
14787.0,471,1,110.65,1,1,1,111,Lost
14788.0,7,3,1156.32,5,3,3,533,Loyal
14789.0,29,1,197.64,4,1,1,411,Loyal
14790.0,17,10,2526.62,5,4,4,544,Loyal
14791.0,607,1,303.63,1,1,2,112,Lost
14792.0,64,2,0.0,3,2,1,321,Loyal
14793.0,4,3,611.0500000000001,5,3,3,533,Loyal
14794.0,3,13,1889.15,5,5,4,554,Loyal
14795.0,166,1,131.45000000000002,3,1,1,311,Loyal
14796.0,1,39,10691.12,5,5,5,555,Loyal
14797.0,507,1,300.31,1,1,2,112,Lost
14798.0,53,9,715.11,4,4,3,443,Loyal
14799.0,51,2,338.15,4,2,2,422,Loyal
14800.0,48,23,7415.59,4,5,5,455,Loyal
14801.0,61,1,193.14,3,1,1,311,Loyal
14802.0,430,6,-1502.98,1,4,1,141,Lost
14803.0,162,3,845.55,3,3,3,333,Loyal
14804.0,9,1,353.27,5,1,2,512,Loyal
14805.0,15,7,1104.64,5,4,3,543,Loyal
14806.0,75,2,303.43,3,2,2,322,Loyal
14807.0,391,2,519.29,2,2,2,222,Lost
14808.0,40,15,2175.37,4,5,4,454,Loyal
14809.0,621,2,686.76,1,2,3,123,Lost
14810.0,41,13,2537.02,4,5,4,454,Loyal
14811.0,387,1,170.5,2,1,1,211,Lost
14812.0,599,1,185.8,1,1,1,111,Lost
14813.0,370,4,1090.87,2,3,3,233,Lost
14814.0,581,1,160.46,1,1,1,111,Lost
14815.0,37,2,778.5,4,2,3,423,Loyal
14816.0,197,1,271.85,2,1,2,212,Loyal
14817.0,200,9,3889.21,2,4,5,245,Loyal
14818.0,74,6,1170.41,3,4,3,343,Loyal
14819.0,64,4,470.16,3,3,2,332,Loyal
14820.0,21,9,1274.76,4,4,4,444,Loyal
14821.0,367,7,1286.45,2,4,4,244,Lost
14822.0,485,1,157.70000000000002,1,1,1,111,Lost
14823.0,180,3,321.43,3,3,2,332,Loyal
14824.0,10,12,3952.51,5,5,5,555,Loyal
14825.0,4,27,4886.28,5,5,5,555,Loyal
14826.0,582,2,385.2,1,2,2,122,Lost
14827.0,665,1,0.0,1,1,1,111,Lost
14828.0,197,14,9803.460000000001,2,5,5,255,Loyal
14829.0,29,9,1639.94,4,4,4,444,Loyal
14830.0,53,1,197.13,4,1,1,411,Loyal
14831.0,574,7,1623.97,1,4,4,144,Lost
14832.0,630,3,-274.63,1,3,1,131,Lost
14833.0,499,1,94.8,1,1,1,111,Lost
14834.0,18,9,2184.21,5,4,4,544,Loyal
14835.0,527,3,293.09999999999997,1,3,2,132,Lost
14836.0,10,3,102.44999999999999,5,3,1,531,Loyal
14837.0,90,12,3445.82,3,5,5,355,Loyal
14838.0,423,2,773.6700000000001,1,2,3,123,Lost
14839.0,418,3,915.28,1,3,3,133,Lost
14840.0,268,3,340.21,2,3,2,232,Lost
